"method","MethodLabel","Taxon","df_layer","df_residual","statistic","p_value","mean_SRF","mean_DCM","mean_MES","padj","significant","total_count","prevalence_n","prevalence_fraction","mean_relative_abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"AHC","AHC","GU235647.1.1379",2,170,2.01652604140966,0.13628896794643,-0.00449753471492953,-0.00429033041084271,-0.00728430388242138,0.164251097287377,FALSE,118,19,0.109826589595376,3.06119351459976e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","BD7-8",NA,NA
"AHC","AHC","GU235684.1.1315",2,170,3.52701664857614,0.0315619072217152,-0.00237366018690248,-0.00458857034501369,-0.00608376686321272,0.043054909412717,TRUE,108,39,0.225433526011561,3.12202689502087e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter"
"AHC","AHC","GU235687.1.1314",2,170,1.55037390768311,0.215153328999791,-0.00449737266650703,-0.00403458857049548,-0.00589000432920254,0.247710473081962,FALSE,57,41,0.236994219653179,1.61755028028482e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter"
"AHC","AHC","GU235693.1.1342",2,170,1.4308795185608,0.241963262869016,0.00690108257405474,0.00198322688511558,-0.00339895486297848,0.276124977835981,FALSE,2213,32,0.184971098265896,0.000570174602648573,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Balneatrix"
"AHC","AHC","GU235703.1.1321",2,170,1.96516149713348,0.143303739434171,-0.00154920498967895,-0.00249640732800616,-0.00664600321093878,0.171576263829388,FALSE,395,24,0.138728323699422,9.50044389550431e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Balneatrix"
"AHC","AHC","GU235704.1.1293",2,170,2.50268806561765,0.0848770230403713,0.004657749269812,0.00388965672576466,-0.00203993973680275,0.10601672079815,FALSE,703,81,0.468208092485549,0.000182237024669612,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SAR116",NA
"AHC","AHC","GU235719.1.1348",2,170,5.85031370442353,0.00349029414593832,0.00248300032991784,0.00124828044694938,-0.00771824116179887,0.00561046160837972,TRUE,556,58,0.335260115606936,0.000153792882020688,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"AHC","AHC","GU235745.1.1365",2,170,6.44265272488776,0.00200890452917407,0.00981725749185035,0.0047475771060347,-0.0016366004866441,0.00336307635465465,TRUE,886,99,0.572254335260116,0.000237267518291376,"Bacteria","Proteobacteria","ARKICE-90","uncultured",NA,NA
"AHC","AHC","GU235798.1.1298",2,170,2.85135438495198,0.0605326204361106,-0.00274841361386898,-0.00355392918701796,-0.00733011844486852,0.0776896372355585,FALSE,191,24,0.138728323699422,5.1251960795373e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured"
"AHC","AHC","GU235799.1.1383",2,170,0.849516184513651,0.42942889856268,0.00368055400437235,0.00553391604317199,-0.0017677917200694,0.463838902940329,FALSE,1699,35,0.202312138728324,0.000430388852623774,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Balneatrix"
"AHC","AHC","GU235804.1.1382",2,170,4.35756528211623,0.0142707199484604,-0.00482688106710684,-0.00460488192092378,-0.00762850164706147,0.0207477050622255,TRUE,52,25,0.144508670520231,1.32053577857738e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Balneatrix"
"AHC","AHC","GU236994.1.1493",2,170,1.22685159860354,0.295796970172141,-0.00492665393327183,-0.00654476580235032,-0.00420397429978648,0.33163391078915,FALSE,159,20,0.115606936416185,3.85174330282279e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Marinobacter"
"AHC","AHC","GU246574.1.1776",2,170,4.01025615979111,0.019870297106801,-0.00353794511539947,-0.00153971121983976,-0.0060060768704768,0.0281259683478361,TRUE,208,43,0.248554913294798,4.73900998075504e-05,"Eukaryota","SAR","Rhizaria","Retaria","Acantharia","Arthracanthida"
"AHC","AHC","GU246579.1.1774",2,170,31.5337548740255,2.25014635244155e-12,-0.00647438311061845,-0.00712111334985243,0.00654254912188997,1.23466853973969e-11,TRUE,442,23,0.132947976878613,8.70577346988961e-05,"Eukaryota","SAR","Rhizaria","Retaria","Acantharia","Acantharea"
"AHC","AHC","GU246582.1.1774",2,170,16.7491976320373,2.29337073191938e-07,-0.00655125444250661,-0.00602016371973382,0.0076919407051188,7.11662082080638e-07,TRUE,714,31,0.179190751445087,0.000148679101960286,"Eukaryota","SAR","Rhizaria","Retaria","Acantharia","Acantharea"
"AHC","AHC","GU246584.1.1798",2,170,3.29895797319479,0.0392992731304638,-0.00540162704635127,-0.00547515755514185,-0.00294193546916227,0.0523690885372809,FALSE,115,30,0.173410404624277,2.40114630427582e-05,"Eukaryota","SAR","Rhizaria","Retaria","RAD",NA
"AHC","AHC","GU246591.1.1778",2,170,25.2263951422563,2.54877975922377e-10,-0.00628237429141208,-0.00588191476086179,0.0230914097110543,1.12040610716491e-09,TRUE,2262,37,0.213872832369942,0.000465203414852242,"Eukaryota","SAR","Rhizaria","Retaria","Acantharia","Acantharea"
"AHC","AHC","GU302455.1.1513",2,170,40.1919530718568,5.08877714744207e-15,-0.00649013262066197,-0.0067224375053412,0.00561378468795114,3.49544280054047e-14,TRUE,238,34,0.196531791907514,6.09693792325132e-05,"Bacteria","Acidobacteria","Subgroup",NA,NA,NA
"AHC","AHC","GU302460.1.1517",2,170,51.4421751494845,3.38824473580829e-18,-0.00667705129044423,-0.00692780501749619,0.00154316034990128,2.76756102413482e-17,TRUE,125,23,0.132947976878613,2.70420844001917e-05,"Bacteria","Acidobacteria","Subgroup",NA,NA,NA
"AHC","AHC","GU361122.1.1487",2,170,0.493858201549478,0.611140098301673,-0.00532683780282992,-0.00379281407869156,-0.00324266841273996,0.638807130990364,FALSE,506,24,0.138728323699422,9.83467704137791e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas"
"AHC","AHC","GU437522.1.1465",2,170,3.68882939704,0.0270240388961332,-0.00424723858354913,-0.0058275242172184,-0.0061704683894529,0.0373673635966692,TRUE,58,35,0.202312138728324,1.35088270319215e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria",NA,NA
"AHC","AHC","GU451535.1.1243",2,170,1.42490204476777,0.243389886118705,-0.00276634550759834,-0.00502551896703992,-0.00582921962319462,0.277683568702945,FALSE,192,22,0.127167630057803,6.20796463008496e-05,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Saprospiraceae","uncultured"
"AHC","AHC","GU451621.1.1262",2,170,1.39446738428286,0.250786700222531,-0.00473968423889332,-0.00545672401019234,-0.003541110305707,0.285494061468851,FALSE,72,36,0.208092485549133,1.9731022278356e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter"
"AHC","AHC","GU451626.1.1246",2,170,9.74058704705905,9.88650095763892e-05,-0.00633038792216463,-0.0057028971503959,-0.000129688178930734,0.000204754176138668,TRUE,235,22,0.127167630057803,4.40931191318653e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","uncultured","uncultured",NA
"AHC","AHC","GU451676.1.1235",2,170,6.68200288804818,0.00160864730953776,-0.00586051123161453,-0.00306598540849214,-0.00260329288637439,0.00273722402469322,TRUE,103,40,0.23121387283237,2.57523342719553e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"AHC","AHC","GU474844.39782.41307",2,170,12.9334218725167,5.90853332415868e-06,0.00651652098826439,-0.000981303144988034,-0.00725271904720301,1.47998922792031e-05,TRUE,644,52,0.300578034682081,0.000183761680810608,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)"
"AHC","AHC","GU474863.32717.34213",2,170,13.0018672416145,5.56786758752418e-06,0.00184191569971378,-0.0014580942492789,-0.00744528345378715,1.39916672565802e-05,TRUE,290,61,0.352601156069364,8.29200639734965e-05,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Sva0996",NA
"AHC","AHC","GU474866.1134.2520",2,170,15.9647136983508,4.42783212650668e-07,0.00115768085215477,0.00478069243988691,-0.00729794530178455,1.31036859378345e-06,TRUE,481,73,0.421965317919075,0.000111869521108874,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","MWH-UniP1"
"AHC","AHC","GU474869.28791.30298",2,170,14.1614076333683,2.04871063145631e-06,0.00831129537573677,0.0365802416826148,0.0373616198716285,5.44455064678759e-06,TRUE,8173,102,0.589595375722543,0.00156505373704223,"Bacteria","Proteobacteria","Deltaproteobacteria","SAR324",NA,NA
"AHC","AHC","GU474891.23044.24522",2,170,64.8000815369034,1.2080487402239e-21,-0.0053007827799351,-0.00472979909639913,0.012487285596401,1.29227966156062e-20,TRUE,589,51,0.294797687861272,0.000112716582942938,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"AHC","AHC","GU474898.26782.28206",2,170,10.2813166975249,6.09466629039373e-05,-0.00501967894391535,-0.00577101440261166,-0.00136742165788939,0.00013111403864574,TRUE,111,38,0.219653179190751,2.4063479694441e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","E6aD10","uncultured",NA
"AHC","AHC","GU474934.5263.6746",2,170,11.6059949407327,1.88478616733209e-05,-0.00380399946962348,-0.00516149992349274,-0.0078264124988371,4.38217481776515e-05,TRUE,54,34,0.196531791907514,1.42240708780918e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SAR116",NA
"AHC","AHC","GU474947.37405.38897",2,170,8.55498959430045,0.000288348387787535,-0.00515137669853538,-0.00574519839328787,0.00112112954951319,0.00055664605986799,TRUE,196,32,0.184971098265896,5.68743676342088e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","OM75"
"AHC","AHC","GU567957.12741.14221",2,170,5.50826465295627,0.00480959434040301,0.00282091263009974,0.0127917448463956,0.00865740420710226,0.007550302256358,TRUE,1460,90,0.520231213872832,0.000343193068245711,"Bacteria","Verrucomicrobia","Arctic97B-4",NA,NA,NA
"AHC","AHC","GU567974.14858.16200",2,170,24.7183477727299,3.77460637052969e-10,-0.00644812796745882,-0.00691857515704207,-0.00202289777769456,1.63007075112505e-09,TRUE,61,21,0.121387283236994,1.37082201376927e-05,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Planctomyces"
"AHC","AHC","GU567977.27128.28545",2,170,107.427300130593,6.88557691634136e-31,-0.00629625226436755,-0.00484742100643141,0.00991471154295134,1.70820908179873e-29,TRUE,353,44,0.254335260115607,7.09560257309084e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","E01-9C-26",NA,NA
"AHC","AHC","GU567979.22125.23645",2,170,79.8246626242063,3.57867344602399e-25,-0.00645241119227663,-0.00615557606321111,0.0106154580604429,5.18351955039003e-24,TRUE,468,34,0.196531791907514,8.8668306403253e-05,"Bacteria","Gemmatimonadetes","BD2-11",NA,NA,NA
"AHC","AHC","GU567983.5827.7347",2,170,67.7345419712038,2.32242128206639e-22,-0.00667705129044423,-0.00609773239933194,0.0041220820587029,2.68113189593011e-21,TRUE,188,31,0.179190751445087,3.68374906380596e-05,"Bacteria","Gemmatimonadetes","BD2-11",NA,NA,NA
"AHC","AHC","GU567995.12506.13914",2,170,66.2684485184309,5.27228302298371e-22,-0.00585393365092426,-0.00500695493151942,0.00916679420900587,5.89686523242111e-21,TRUE,378,43,0.248554913294798,7.77567592548866e-05,"Bacteria","Verrucomicrobia","Opitutae","A714019","uncultured",NA
"AHC","AHC","GU568015.4989.6449",2,170,5.07281071864238,0.00724674371249262,0.000147783888259454,0.00649637218721001,0.00235059584331648,0.011081577926251,TRUE,730,83,0.479768786127168,0.000156085145512682,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Magnetospira"
"AHC","AHC","GU568016.16704.18249",2,170,97.4661905362862,6.31108823652743e-29,-0.00620241982852614,-0.00599036451011447,0.0186299936925058,1.32589709617856e-27,TRUE,856,36,0.208092485549133,0.000169368401609163,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"AHC","AHC","GU584382.1.1446",2,170,0.732540285166877,0.482197381251063,-0.00104312378702265,-0.00321620692472358,-0.00323692260054903,0.515227625694149,FALSE,289,37,0.213872832369942,8.29260636991041e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Pseudohongiella"
"AHC","AHC","GU584657.1.1388",2,170,1.61069986773935,0.202780928514502,-0.00485846031062434,-0.00621293228555705,-0.0061243551320853,0.235324769990455,FALSE,65,23,0.132947976878613,1.44879997638333e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","uncultured"
"AHC","AHC","GU584858.1.1388",2,170,0.457087045872324,0.633901028919664,-0.00554495510747149,-0.00563658309501308,-0.00463889057002715,0.660673608688562,FALSE,61,23,0.132947976878613,1.67540865169469e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","uncultured"
"AHC","AHC","GU593634.1.1523",2,170,9.07092831156001,0.000180674622743697,-0.00586758616690418,0.00050180819676481,-0.00493419013488069,0.000359448672268247,TRUE,258,36,0.208092485549133,6.18188181284483e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax"
"AHC","AHC","GU647168.1.1540",2,170,5.4068080110222,0.00529068779327146,-0.00457761587430668,-0.00584354139367424,-0.00763834190151425,0.00825828911238892,TRUE,53,22,0.127167630057803,1.41982771672892e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Amoebophrya"
"AHC","AHC","GU647170.1.1532",2,170,2.84638603083862,0.0608243154852088,-0.00349718685532715,-0.00647509872726474,-0.00730684688981563,0.0780425329912005,FALSE,125,19,0.109826589595376,4.75431746665235e-05,"Eukaryota","Opisthokonta","Holozoa","Choanoflagellida","Clade",NA
"AHC","AHC","GU647171.1.1538",2,170,5.39583821058235,0.00534554032328111,-0.00329329273988037,-0.00454490275304083,-0.00669396374075548,0.00832718773139048,TRUE,75,43,0.248554913294798,1.99379008915083e-05,"Eukaryota","SAR","Alveolata","OLI11255","uncultured",NA
"AHC","AHC","GU819408.1.1363",2,170,6.02872109922232,0.00295420878114837,-0.00196089161142729,-0.00384064522383265,-0.0059807148207056,0.00480754701858897,TRUE,143,50,0.289017341040462,3.71278247275353e-05,"Eukaryota","SAR","Alveolata","Ciliophora","Intramacronucleata","Conthreep"
"AHC","AHC","GU820043.1.1200",2,170,0.934930235758033,0.394622408923843,-0.00355920763130258,-0.00488612579074493,-0.00330278446842891,0.430430055009543,FALSE,114,46,0.265895953757225,3.13819207041787e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Amoebophrya"
"AHC","AHC","GU820122.1.1211",2,170,4.62463230046431,0.011073395150161,-0.00519428448839626,-0.00215952291199569,-0.00194007904387004,0.0164321714859533,TRUE,189,44,0.254335260115607,4.33956220400789e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","uncultured"
"AHC","AHC","GU820324.1.1205",2,170,8.71062102352721,0.00025035676317671,-0.00589958897641914,-0.00540483984581134,-0.00278054568605604,0.000487949830111232,TRUE,73,36,0.208092485549133,1.5345096760857e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"AHC","AHC","GU820512.1.1396",2,170,16.2665197249407,3.43564665935631e-07,-0.0064196348222369,-0.00586414783183599,-0.00283896908755722,1.04051013111934e-06,TRUE,52,30,0.173410404624277,1.11899626777443e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"AHC","AHC","GU820681.1.1204",2,170,3.67024150569724,0.0275098310288401,-0.00349129888996577,-0.0054706175396815,-0.00549753446774644,0.0379490836789442,TRUE,72,43,0.248554913294798,1.86827918001894e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Amoebophrya"
"AHC","AHC","GU820754.1.1754",2,170,7.06850896255029,0.0011250306310726,-0.00277285982933675,-0.00412373296114818,-0.00687779351243608,0.00196228229742805,TRUE,118,43,0.248554913294798,2.75769328459761e-05,"Eukaryota","Excavata","Discoba","Discicristata","Euglenozoa","Kinetoplastea"
"AHC","AHC","GU821052.1.1427",2,170,11.6871840819591,1.75489511029395e-05,-0.00650348639409101,-0.00595109274538339,-0.00119753497702777,4.0869535798871e-05,TRUE,166,21,0.121387283236994,2.9951005310207e-05,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Spumellaria"
"AHC","AHC","GU821391.1.1238",2,170,9.49305733181421,0.000123485826533103,-0.0065669312905251,-0.0061423771528658,-0.00366111355731447,0.00025371713433938,TRUE,52,22,0.127167630057803,1.0692527839883e-05,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Spumellaria"
"AHC","AHC","GU821394.1.1221",2,170,23.2565597244355,1.18032023444036e-09,-0.00667705129044423,-0.00674605008121546,0.00157678042189201,4.85023222328621e-09,TRUE,229,20,0.115606936416185,4.24837237160484e-05,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Spumellaria"
"AHC","AHC","GU821593.1.1229",2,170,1.14354396680178,0.321126561945866,-0.00513935377633513,-0.00455297049625481,-0.00306498823595064,0.357028435021578,FALSE,205,31,0.179190751445087,4.00427421480215e-05,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Spumellaria"
"AHC","AHC","GU821706.1.1216",2,170,4.11235431322091,0.0180254319434024,-0.00644338806811799,-0.00516783990984043,-0.00326692867328091,0.025717532757427,TRUE,142,20,0.115606936416185,2.62126562521592e-05,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Spumellaria"
"AHC","AHC","GU821763.1.1409",2,170,9.08800187425191,0.000177908954841398,-0.00645894147787886,-0.00307776371004264,0.000536041706748064,0.000354449963853174,TRUE,326,31,0.179190751445087,6.35464344622116e-05,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Spumellaria"
"AHC","AHC","GU822127.1.1205",2,170,10.8589147773347,3.64624212510893e-05,-0.00667705129044423,-0.00634412642174014,-0.00292028752564267,8.0942757122837e-05,TRUE,73,19,0.109826589595376,1.60863396147859e-05,"Eukaryota","SAR","Rhizaria","Retaria","RAD",NA
"AHC","AHC","GU822253.1.1383",2,170,4.50776406129355,0.0123722438209125,-0.00509847016756759,-0.00473726497830851,-0.00733396022114596,0.0181689273428811,TRUE,75,25,0.144508670520231,1.52856784634576e-05,"Eukaryota","SAR","Rhizaria","Retaria","Acantharia","Arthracanthida"
"AHC","AHC","GU822565.1.1222",2,170,0.159294986492289,0.852871908508051,-0.0059832428718168,-0.00557835687759073,-0.00568805102411066,0.866055863549216,FALSE,60,18,0.104046242774566,1.38922489342169e-05,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Spumellaria"
"AHC","AHC","GU822959.1.1217",2,170,3.38341084826761,0.0362321651825968,-0.00492006889798948,-0.00527816092625464,-0.00701113205084856,0.0486153102450033,TRUE,53,26,0.15028901734104,1.34502559189188e-05,"Eukaryota","SAR","Stramenopiles","MAST-3","MAST-3I","uncultured"
"AHC","AHC","GU822961.1.1400",2,170,0.0446033934989791,0.956387900209162,0.00398669672828034,0.00471856016173451,0.00442563010746357,0.959267347650652,FALSE,693,113,0.653179190751445,0.000185209990144137,"Eukaryota","SAR","Stramenopiles","Labyrinthulomycetes","AB3F14RJ3E10","uncultured"
"AHC","AHC","GU823153.1.1212",2,170,5.06952311579978,0.00726926168376376,-0.00428765407370164,-0.00107309864567263,-0.00212508513928383,0.0111087275534319,TRUE,186,60,0.346820809248555,4.08967200458e-05,"Eukaryota","SAR","Stramenopiles","MAST-8","uncultured",NA
"AHC","AHC","GU823203.1.1203",2,170,13.1380199484057,4.94810518537573e-06,-0.000797639772723462,-0.00499115611719895,-0.00788347605599116,1.25151640914276e-05,TRUE,192,39,0.225433526011561,4.82249441886173e-05,"Eukaryota","SAR","Stramenopiles","Ochrophyta","Dictyochophyceae","uncultured"
"AHC","AHC","GU823292.1.1216",2,170,3.27951562033563,0.040041805534079,-0.0042593779157565,-0.00135700551193771,-0.00194151545822254,0.0532520618793683,FALSE,192,55,0.317919075144509,4.62672994698157e-05,"Eukaryota","SAR","Stramenopiles","Ochrophyta","Raphidophyceae","uncultured"
"AHC","AHC","GU823363.1.1210",2,170,5.38104490914677,0.00542042398470429,-0.00528944212737049,-0.00430241283327994,-0.00712051393693387,0.00842695248822027,TRUE,53,29,0.167630057803468,1.24981384574753e-05,"Eukaryota","SAR","Stramenopiles","MAST-8","uncultured",NA
"AHC","AHC","GU823742.1.1209",2,170,7.61797259632802,0.000678438881498776,-0.00656014865560535,-0.0039425637327095,-0.00141874690283927,0.00123122137871996,TRUE,183,27,0.15606936416185,4.16215784133278e-05,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Nassellaria"
"AHC","AHC","GU823868.1.1403",2,170,26.9023352030262,7.06774662072715e-11,-0.00667705129044423,-0.00582626157876053,-0.00168812261807251,3.28981738912888e-10,TRUE,64,28,0.161849710982659,1.42979503069377e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"AHC","AHC","GU824035.1.1400",2,170,3.44579027243686,0.0341231811418645,0.00168313943906418,0.00197076613156315,-0.00211406802463786,0.046072538539136,TRUE,339,103,0.595375722543353,8.15237832883619e-05,"Eukaryota","SAR","Stramenopiles","Labyrinthulomycetes","AB3F14RJ3E10","uncultured"
"AHC","AHC","GU824100.1.1224",2,170,0.751617804377822,0.473163562770764,-0.00337868352709214,-0.00215521549384734,-0.00233741313039839,0.506387071308591,FALSE,177,63,0.364161849710983,4.06947777785165e-05,"Eukaryota","SAR","Rhizaria","Retaria","Acantharia","SSRPB68"
"AHC","AHC","GU824235.1.1205",2,170,1.47522299427386,0.231640761619272,-0.00472176079025719,-0.00496078483727796,-0.00618576637017698,0.265382587126575,FALSE,68,32,0.184971098265896,1.5596359020921e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"AHC","AHC","GU824577.1.1204",2,170,0.642500669257474,0.52724783818062,-0.00440877718154071,-0.00478615402055788,-0.00546927194745952,0.559391245967791,FALSE,71,39,0.225433526011561,1.8580832731555e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"AHC","AHC","GU824821.1.1203",2,170,5.35101992822322,0.00557569015220479,-0.00479725907476879,-0.00453168406126945,-0.00702056728515545,0.00866256458024088,TRUE,57,34,0.196531791907514,1.26499741330699e-05,"Eukaryota","Haptophyta","T58","uncultured",NA,NA
"AHC","AHC","GU824908.1.1393",2,170,3.05445253598767,0.0497446498180229,-0.00576612743161162,-0.00463465256278737,-0.00693182001204071,0.0648794873465489,FALSE,74,21,0.121387283236994,1.56789963413434e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"AHC","AHC","GU825495.1.1212",2,170,0.798208429873453,0.451814371391429,-0.00483223403743347,-0.00472131515226306,-0.00567680198567735,0.485768148494612,FALSE,67,39,0.225433526011561,1.43011272785486e-05,"Eukaryota","SAR","Stramenopiles","MAST-3","MAST-3B","uncultured"
"AHC","AHC","GU825719.1.1201",2,170,0.924929349566074,0.39854564671404,-0.00532130811089348,-0.00510413729772909,-0.00660162588488832,0.433897501464586,FALSE,69,20,0.115606936416185,1.6196595042246e-05,"Eukaryota","Archaeplastida","Chloroplastida","Chlorophyta","Trebouxiophyceae","uncultured"
"AHC","AHC","GU935363.1.1634",2,170,13.0362011942565,5.40453532239114e-06,-0.00544895962895235,-0.00324203424552895,-0.00767328470216069,1.36032124898177e-05,TRUE,65,29,0.167630057803468,1.47137563287019e-05,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Cyanobium"
"AHC","AHC","GU940685.1.1378",2,170,4.30731665992494,0.0149696010781198,-0.00334995329950878,-0.00506487403110681,-0.00778928572548066,0.0216632126621181,TRUE,140,19,0.109826589595376,3.60819979040196e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","uncultured"
"AHC","AHC","GU940723.1.1305",2,170,17.4460874475361,1.28381267847747e-07,0.016686288954542,0.0100849032638449,-0.00498934858860539,4.14087298230906e-07,TRUE,1844,99,0.572254335260116,0.000437999989879031,"Bacteria","Cyanobacteria","ML635J-21","uncultured",NA,NA
"AHC","AHC","GU940734.1.1314",2,170,4.82267075697222,0.00917913460619673,-0.00376268643524836,-0.00533478970324265,-0.00718672312657521,0.0138057026131253,TRUE,94,25,0.144508670520231,2.28458169452806e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Fluviicola"
"AHC","AHC","GU940747.1.1343",2,170,19.2382681905738,2.93966441500458e-08,0.0012257894437889,0.00420293713075103,-0.00660454764172127,1.03320232340477e-07,TRUE,390,80,0.46242774566474,9.02395076746734e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"AHC","AHC","GU940748.1.1341",2,170,26.8015737714025,7.63019693079894e-11,0.0326095885411401,0.0251080893899638,-0.00170887618700856,3.53048000845697e-10,TRUE,4050,127,0.734104046242775,0.00104038377332303,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"AHC","AHC","GU940751.1.1266",2,170,27.9569014845655,3.1843674144248e-11,0.0169135600674743,0.0161481659007716,-0.0030094158657043,1.53428611785922e-10,TRUE,1559,120,0.69364161849711,0.000409054772162371,"Bacteria","Cyanobacteria","ML635J-21","uncultured",NA,NA
"AHC","AHC","GU940758.1.1389",2,170,23.5534233259356,9.35210034021052e-10,0.0147487327898518,0.00332845082973341,-0.00686123433619159,3.8979621078411e-09,TRUE,1126,94,0.543352601156069,0.00032780818685294,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","uncultured"
"AHC","AHC","GU940763.1.1281",2,170,12.9155623929276,6.00084289259684e-06,0.0029958952510715,0.00210983528852292,-0.00712679989817697,1.50149845767552e-05,TRUE,482,67,0.38728323699422,0.000119984864205284,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"AHC","AHC","GU940771.1.1349",2,170,30.3225387699102,5.46892722608852e-12,0.0188808041834452,0.00773264817381567,-0.00545221590778879,2.89195879619919e-11,TRUE,1547,107,0.61849710982659,0.000400579217507798,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"AHC","AHC","GU940846.1.1513",2,170,23.9926964887336,6.63483189689169e-10,0.0120191850465035,0.016897351075771,0.00129335879954028,2.81061362099027e-09,TRUE,1334,148,0.855491329479769,0.000304552585862605,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"AHC","AHC","GU940870.1.1321",2,170,13.2427964584011,4.51905701026521e-06,0.0120243614777214,0.00831185705220185,-0.0022822011282688,1.14735339661823e-05,TRUE,1266,107,0.61849710982659,0.000293961832522116,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"AHC","AHC","GU940873.1.1401",2,170,5.7519676541119,0.00382687637099409,0.0232275164023906,0.0233873663693291,0.00638137196901364,0.00611042498949553,TRUE,4273,125,0.722543352601156,0.000956691591393548,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","NS9",NA
